"date","Max","Mean","Med","Min","#people"
2017-06-24,17,8.24166666666667,6.45,3.1,1
2017-06-26,17,5.0375,3.7,2.3,2
2017-06-27,10,6.6,6.65,3.9,12
2017-06-28,22,8.4125,7.45,3.4,1
2017-06-29,40,17.3,14.5,4.7,12
2017-06-30,20,15.875,16,12,11
2017-07-03,20,12.395,12,6,7
2017-07-04,26,14.6166666666667,14.5,5.6,15
2017-07-05,23,14.0208333333333,14.5,7.3,4
2017-07-06,26,16.4125,16.5,7.6,14
2017-07-07,20,13.3041666666667,14,6.4,12
2017-07-10,16,11.8125,12.5,5.9,10
2017-07-11,23,14.0909090909091,16,5.5,24
2017-07-12,49,18.904347826087,14,3.1,1
2017-07-13,26,11.7541666666667,9.15,3.5,11
2017-07-14,28,15.0541666666667,14,5.8,8
2017-07-17,29,15.3875,14.5,9.3,3
2017-07-18,38,17.225,16,7.5,17
2017-07-19,25,14.3541666666667,14.5,4.7,2
2017-07-20,24,10.7666666666667,9.35,4.3,12
2017-07-21,32,15.3,12.5,5.1,12
2017-07-24,29,15.4416666666667,15,4,5
2017-07-25,45,16.7,13.5,5.2,30
2017-07-26,36,18.3375,17,4.8,3
2017-07-27,29,13.4541666666667,12,6.9,9
2017-07-28,19,12.2,12.5,5.3,4
2017-08-01,32,18.2722222222222,19.5,0.1,15
2017-08-02,62,20.775,13.5,5.7,1
2017-08-03,44,13.2875,11,4.9,8
2017-08-04,20,12.2583333333333,13,5.3,11
2017-08-07,9.1,4.90416666666667,4.6,2.6,2
2017-08-08,15,7.54583333333333,6.2,2.9,21
2017-08-09,14,7.03333333333333,6.25,3.2,2
2017-08-10,15,6.11363636363636,5.4,2.6,11
2017-08-11,18,6.38333333333333,4.8,2.7,8
2017-08-14,15,6.09583333333333,5.35,2.2,3
2017-08-15,14,7.95833333333333,7.65,3.9,13
2017-08-16,28,12.55,10,2.3,1
2017-08-17,23,9.83333333333333,7.95,3.5,8
2017-08-18,17,9.70416666666667,10.4,3.1,10
2017-08-19,25,9.19166666666667,6.55,2.5,1
2017-08-21,18,12.1083333333333,12,6.2,3
2017-08-22,30,16.1083333333333,15,9.6,15
2017-08-23,22,14.2375,15,6,1
2017-08-24,36,17.4458333333333,15.5,6.4,8
2017-08-25,17,11.3375,11,6.3,11
2017-08-28,38,16.3458333333333,16,5.1,3
2017-08-29,34,12.8458333333333,11.5,4.5,9
2017-08-30,35,17.3125,14.5,4,6
2017-08-31,30,14.0291666666667,14.5,4.8,7
2017-09-01,39,23.5833333333333,23.5,14,7
2017-09-04,19,9.85416666666667,9.65,3.3,4
2017-09-05,20,11.6041666666667,10.3,5.2,8
2017-09-06,20,14.3333333333333,14,10,2
2017-09-07,22,11.6,10.4,6,11
2017-09-08,21,10.625,8.6,3.5,6
2017-09-11,21,10.8416666666667,10.5,3.7,8
2017-09-12,22,13.3833333333333,14.5,5.2,17
2017-09-13,21,11.3041666666667,11,4.4,2
2017-09-14,26,12.0291666666667,11.5,7.1,12
2017-09-15,15,8.27083333333333,8.2,5.1,15
2017-09-18,16,9.31666666666667,8.85,4.7,14
2017-09-19,35,16.1541666666667,14.5,7.1,13
2017-09-20,39,20.525,20,6.1,2
2017-09-21,22,12.6583333333333,14,6.5,6
2017-09-22,24,10.4875,8.4,4.3,10
2017-09-25,21,9.12916666666667,7.75,3.4,4
2017-09-26,17,8.825,7.65,4.8,13
2017-09-27,18,10.6666666666667,8.5,5.7,3
2017-09-28,19,9.50833333333333,8,3.7,8
2017-09-29,30,16.4125,15.5,6,12
2017-10-02,25,13.0375,14,5.3,9
2017-10-03,51,21.6875,15,5.7,14
2017-10-05,26,15.15,15.5,6.6,9
2017-10-06,29,11.7625,10,3.9,13
2017-10-11,10,7.64166666666667,7.35,5.2,6
2017-10-12,28,14.5916666666667,12.5,6.7,10
2017-10-13,49,30.375,27,18,14
2017-10-16,22,14.8791666666667,15,6.6,4
2017-10-17,34,19.4791666666667,18.5,9.2,9
2017-10-18,27,20.5416666666667,22,10,2
2017-10-19,26,19.4583333333333,20.5,12,15
2017-10-20,24,18.9583333333333,20,12,7
2017-10-23,46,29.5789473684211,31,17,8
2017-10-24,43,23.7375,23.5,9,18
2017-10-25,33,18.3625,19,0,2
2017-10-26,38,22.2916666666667,24,12,9
2017-10-27,26,20.125,21,13,6
2017-10-30,42,25.5217391304348,26,0,6
2017-10-31,43,25.4913043478261,22,7.2,23
2017-11-01,33,17.6708333333333,16.5,9.1,3
2017-11-02,37,21.9583333333333,21,11,8
2017-11-03,29,19.0833333333333,18,11,3
2017-11-06,71,39.25,36.5,21,3
2017-11-07,32,19.2416666666667,19.5,8.6,9
2017-11-08,29,18.9,18,11,3
