"","大寮","小港","仁武","左營","林園","前金","前鎮","屏東","恆春","美濃","復興","楠梓","鳳山","潮州","橋頭","date"
"1184",46.2291666666667,51.1,51.6666666666667,56.0125,52.7916666666667,57.2083333333333,52.125,49.5833333333333,63.375,56.6111111111111,53.1666666666667,48.2916666666667,44.625,56.25,41.3416666666667,2017-03-29
"1185",33.8625,34.25,45.3333333333333,53.4,30.2916666666667,49,38.125,46.9583333333333,44.125,63.625,40,43.8916666666667,36.1666666666667,44.25,44.6125,2017-03-30
"1186",24.0833333333333,25.0625,27.8333333333333,30.2083333333333,21.6416666666667,30.0833333333333,24.4166666666667,30.6625,38.25,34.4583333333333,24.4125,22.1782608695652,22.1208333333333,29.5833333333333,24.1625,2017-03-31
"1187",46.875,44.75,48.375,53.25,41.4583333333333,53.6666666666667,49,45.3333333333333,64.0833333333333,38.4583333333333,47.2916666666667,50.125,41.2272727272727,46.5,46.0833333333333,2017-04-01
"1188",49.8333333333333,51.0833333333333,60.9583333333333,65.9583333333333,51.5416666666667,65.0416666666667,56.625,53.5,76.4583333333333,47.4541666666667,57.0416666666667,60.625,49.5833333333333,53.3333333333333,55.5833333333333,2017-04-02
"1189",52.3333333333333,56.9583333333333,68.375,69.875,48,68.0416666666667,59.125,60.5,70.4583333333333,59.8333333333333,59.1666666666667,66.7083333333333,52.7083333333333,61.625,56.5,2017-04-03
"1190",57.9583333333333,63.0833333333333,66.0833333333333,69.375,56.0416666666667,67.7916666666667,61.0416666666667,60.0416666666667,66,58.5416666666667,62.625,61.75,51.875,66,51.8333333333333,2017-04-04
"1191",45.3333333333333,53.125,55.8333333333333,64.3333333333333,47.625,69.5,52.0833333333333,58.875,57.0416666666667,55.1666666666667,53.4166666666667,57.0833333333333,48.2916666666667,58.125,46.4583333333333,2017-04-05
"1192",33.0416666666667,34.2083333333333,35.4166666666667,35.0208333333333,31.625,35.8166666666667,35.5416666666667,39.9166666666667,46.1782608695652,50.375,36.0416666666667,32.5375,33.2916666666667,41.25,31.0833333333333,2017-04-06
"1193",27.7083333333333,25.3583333333333,23.8833333333333,26.6666666666667,32.2083333333333,27.1666666666667,24.9708333333333,30.9958333333333,39.4583333333333,35.6666666666667,24.7166666666667,21.8,23.0833333333333,32.5,21.3541666666667,2017-04-07
"1194",20.1708333333333,17.6333333333333,22.3666666666667,22.7125,23.8666666666667,22.2583333333333,17.2125,25.2791666666667,27.2916666666667,30.8625,17.2458333333333,21.2458333333333,14.4583333333333,24.025,19.4125,2017-04-08
"1195",13.5416666666667,15.8791666666667,19.725,19.3041666666667,18.0916666666667,19.5375,17.2583333333333,18.95,26.9583333333333,22.5875,17.2833333333333,17.2541666666667,13.2166666666667,20.6916666666667,16.9041666666667,2017-04-09
