"","大寮","小港","仁武","左營","林園","前金","前鎮","屏東","恆春","美濃","復興","楠梓","鳳山","潮州","橋頭","date"
"1",99.7916666666667,115.541666666667,92,102.083333333333,62.6666666666667,102.083333333333,109.833333333333,83.5,38.6666666666667,63.2083333333333,113.125,102.416666666667,119.083333333333,93.625,103.291666666667,2014-01-01
"2",93.5,93.9583333333333,87.6666666666667,94.695652173913,54.5,92.4583333333333,98.375,85.0869565217391,34.7826086956522,55.4583333333333,103.125,98.125,104.260869565217,85.125,91.9583333333333,2014-01-02
"3",68.1666666666667,84.0416666666667,68.7916666666667,80.8333333333333,41.7916666666667,83.0833333333333,84.8333333333333,58.5,29.625,46.4583333333333,89.3333333333333,74.5833333333333,102.708333333333,63.0416666666667,77.3333333333333,2014-01-03
"4",139.708333333333,168.916666666667,160.791666666667,154.958333333333,92.2083333333333,173.458333333333,162.125,117.833333333333,69.4583333333333,98.9166666666667,158.791666666667,169.083333333333,178.583333333333,116.333333333333,164.166666666667,2014-01-04
"5",160.291666666667,196,173.25,184.875,99.4583333333333,206.291666666667,178.291666666667,155.5,99.2916666666667,122.125,183.416666666667,209.458333333333,214.041666666667,156.75,194.541666666667,2014-01-05
"6",132.608695652174,158.458333333333,133.25,140.916666666667,83.5416666666667,151.75,141.958333333333,118.791666666667,47.0833333333333,89.8333333333333,151.75,158.217391304348,154.25,107.652173913043,147.333333333333,2014-01-06
"7",131.5,124.958333333333,117.173913043478,127.75,80.0833333333333,127.45,114,114.833333333333,31.5833333333333,98.7083333333333,120.333333333333,135.333333333333,135.375,127.25,130.916666666667,2014-01-07
"8",96.8333333333333,129.333333333333,108.958333333333,110.583333333333,54.2608695652174,122.227272727273,109.916666666667,80.7083333333333,34.695652173913,79.2083333333333,113.75,128.5,127.608695652174,87.4166666666667,103.166666666667,2014-01-08
"9",92.875,105.125,91.2083333333333,89.5416666666667,61.125,91.5,98.1666666666667,79.875,24.25,75.7916666666667,101.04347826087,103.166666666667,103.375,109.875,94.2272727272727,2014-01-09
"10",91.3333333333333,96.0833333333333,68.4583333333333,89.4782608695652,59.7916666666667,86.625,86.875,88.1739130434783,20.6666666666667,73.6363636363636,95.9565217391304,95.0833333333333,100.791666666667,104.833333333333,83.8333333333333,2014-01-10
"11",83.4166666666667,84.125,75.5833333333333,69.7916666666667,47.375,70.9583333333333,72.6666666666667,78.375,18.7916666666667,76.5833333333333,78.7083333333333,84.8333333333333,92.0833333333333,95.7916666666667,79.1666666666667,2014-01-11
"12",92.5416666666667,118.416666666667,102.833333333333,103.208333333333,57.4166666666667,108.954545454545,104.458333333333,86.625,22,73.5833333333333,106.708333333333,108.416666666667,120.083333333333,103.875,104.5,2014-01-12
"13",76.375,97.4782608695652,69.25,81.9130434782609,53.0416666666667,87.7826086956522,88.5217391304348,73.0416666666667,24.4583333333333,68.2916666666667,91.5833333333333,86.4347826086957,92.625,93.695652173913,80.4166666666667,2014-01-13
"14",82.625,94.1739130434783,74.0476190476191,85.6666666666667,55.6666666666667,94.7083333333333,91.0869565217391,80.7083333333333,24.2608695652174,77.5833333333333,92.875,100.25,102.083333333333,109.166666666667,89.8333333333333,2014-01-14
"15",83.0833333333333,84.8260869565217,77.6818181818182,81.0833333333333,43.625,88.4444444444444,284.625,92.875,30.25,76.0416666666667,83.9583333333333,102.916666666667,98.4583333333333,79.1666666666667,86.9166666666667,2014-01-15
"16",79.3636363636364,93.875,80.0833333333333,85.875,50.9090909090909,92.2916666666667,91.125,67.5652173913043,30.9166666666667,66.2173913043478,96.0869565217391,100.5,98.9166666666667,75.5217391304348,86.9166666666667,2014-01-16
"17",95.5416666666667,100.833333333333,90.875,96.7083333333333,56.2916666666667,92.625,91.9583333333333,86.3478260869565,26.2916666666667,77.125,100.458333333333,113.125,104.652173913043,81.625,104.521739130435,2014-01-17
"18",120.75,163.5,109.791666666667,131.041666666667,84.9583333333333,142.458333333333,129.083333333333,113.583333333333,47.5833333333333,108.208333333333,135.75,144.125,141.75,121.833333333333,134.541666666667,2014-01-18
"19",127.416666666667,156.833333333333,120.916666666667,143.5,82.7916666666667,142.25,132.125,132.083333333333,50.75,115.375,141.333333333333,156.5,162.166666666667,147.208333333333,139.291666666667,2014-01-19
"20",85.875,103.625,89.4347826086957,1017.54545454545,58.3333333333333,108.75,98.5,79.6666666666667,28.875,71.8333333333333,105.458333333333,108.391304347826,107.083333333333,87.7826086956522,105.416666666667,2014-01-20
"21",129.791666666667,171.25,139.708333333333,164.541666666667,84.0833333333333,162.833333333333,149.166666666667,113.625,51.2916666666667,98.7916666666667,157.25,177.041666666667,168.125,121.041666666667,155.875,2014-01-21
"22",118.208333333333,147.181818181818,112.333333333333,128.913043478261,75.2916666666667,127.5,116.166666666667,118.083333333333,41.3478260869565,103.695652173913,127.166666666667,124.583333333333,138.458333333333,152.875,110.217391304348,2014-01-22
"23",86.6666666666667,98.25,87.4166666666667,93.4583333333333,52.25,98.0416666666667,90.375,81.8333333333333,22.75,65.5833333333333,97.375,87.5833333333333,104.708333333333,98.1666666666667,83.8333333333333,2014-01-23
"24",79.2173913043478,80.25,81.0833333333333,77.625,47.4090909090909,89.0833333333333,79.375,74.7083333333333,19.9583333333333,57.2916666666667,86.625,87.4166666666667,89.9565217391304,76.7083333333333,76.4583333333333,2014-01-24
"25",63.7083333333333,72,64.625,67.375,38.1666666666667,68.4583333333333,67.7083333333333,57.625,19.125,47.125,74.5,62.0416666666667,74.4166666666667,68.5,63.7083333333333,2014-01-25
