"date","sum_allergy1"
2015-04-10,0.523395833333334
2015-04-13,0.404333333333333
2015-04-14,0.409815821256039
2015-04-15,0.42375
2015-04-16,0.450485507246377
2015-04-17,0.445208333333333
2015-04-20,0.325833333333334
2015-04-21,0.528842592592593
2015-04-22,0
2015-04-23,0.544722222222222
2015-04-24,0.496041666666666
2015-04-27,0.429895833333333
2015-04-28,0.40837037037037
2015-04-29,0.270416666666667
2015-04-30,0.383177083333333
2015-05-01,0.357916666666666
2015-05-04,0.210416666666667
2015-05-05,0.438489583333333
2015-05-06,0
2015-05-07,0.263784722222222
2015-05-08,0.335416666666666
2015-05-11,0.421
2015-05-12,0.285173913043478
2015-05-13,0
2015-05-14,0.3559375
2015-05-15,0.2215625
2015-05-18,0.262546296296296
2015-05-19,0.273777777777778
2015-05-20,0.192083333333333
2015-05-21,0.4584375
2015-05-22,0.389583333333333
2015-05-25,0.371666666666667
2015-05-26,0.807777777777778
2015-05-27,0.345833333333333
2015-05-28,0.272777777777778
2015-05-29,0.185555555555556
2015-06-01,0.294375
2015-06-02,0.310595238095238
2015-06-03,0.25875
2015-06-04,0.242371678743961
2015-06-05,0.223611111111111
2015-06-08,0.276875
2015-06-09,0.241805555555555
2015-06-10,0
2015-06-11,0.262708333333333
2015-06-12,0.239166666666667
2015-06-15,0.19025
2015-06-16,0.258916666666667
2015-06-17,0
2015-06-18,0.255572916666667
2015-06-22,0.299166666666666
2015-06-23,0.260595238095238
2015-06-25,0.273869047619048
2015-06-26,0.199761904761905
2015-06-29,0.209404761904762
2015-06-30,0.26484375
2015-07-01,0.197708333333333
2015-07-02,0.217546296296296
2015-07-03,0.2546875
2015-07-06,0.336770833333333
2015-07-07,0.372708333333333
2015-07-08,0
2015-07-09,0.343916666666667
2015-07-10,0.252960784313726
2015-07-13,0.373729166666667
2015-07-14,0.323814102564103
2015-07-15,0
2015-07-16,0.268786231884058
2015-07-17,0.359513888888889
2015-07-20,0.29875
2015-07-21,0.264166666666667
2015-07-23,0.476131535947712
2015-07-24,0.247777777777778
2015-07-27,0.292083333333333
2015-07-28,0.397129629629629
2015-07-29,0
2015-07-30,0.216849747474748
2015-07-31,0.229444444444444
2015-08-03,0.273666666666667
2015-08-04,0.263981481481481
2015-08-05,0
2015-08-06,0.282416666666667
2015-08-07,0.299027777777778
2015-08-10,0.286964285714286
2015-08-11,0.270694444444445
2015-08-12,0
2015-08-13,0.342833333333333
2015-08-14,0.331388888888889
2015-08-17,0.431547619047619
2015-08-18,0
2015-08-19,0
2015-08-20,0.497916666666667
2015-08-21,0.461458333333334
2015-08-24,0.2634375
2015-08-25,0
2015-08-26,0.434583333333333
2015-08-27,0.383301282051282
2015-08-28,0.458869047619048
2015-08-31,0.698125
2015-09-01,0.565929089026915
2015-09-02,0
2015-09-03,0.302638888888889
2015-09-04,0.21125
2015-09-07,0
2015-09-08,0.349930555555555
2015-09-09,0
2015-09-10,0.378691626409018
2015-09-11,0.373958333333334
2015-09-14,0.449916666666666
2015-09-15,0.487083333333333
2015-09-17,0.32375
2015-09-18,0.417083333333333
2015-09-21,0.435416666666667
2015-09-22,0.461527777777778
2015-09-23,0
2015-09-24,0.336011904761905
2015-09-25,0.364583333333333
2015-09-29,0.413703703703704
2015-09-30,0
2015-10-01,0.506583333333333
2015-10-02,0.552777777777778
2015-10-05,0.379333333333333
2015-10-06,0.384520308123249
2015-10-08,0.339821428571429
2015-10-12,0.543796296296296
2015-10-13,0.531895833333334
2015-10-14,0
2015-10-15,0.559832251082251
2015-10-16,0.469
2015-10-19,0.6921875
2015-10-20,0.581309523809524
2015-10-21,0
2015-10-22,0.457760416666667
2015-10-23,0.501805555555555
2015-10-26,0.334833333333333
2015-10-27,0.397922619047619
2015-10-28,0.545454545454545
2015-10-29,0.585729166666666
2015-10-30,0.498697916666667
2015-11-02,0.4634375
2015-11-03,0.651833333333333
2015-11-04,0
2015-11-05,0.465136363636364
2015-11-06,0.456458333333334
2015-11-09,0.436666666666667
2015-11-10,0.60375
2015-11-11,0
2015-11-12,0.59069696969697
2015-11-13,0.601041666666666
2015-11-16,0.655416666666667
2015-11-17,0.586805555555556
2015-11-18,0.414166666666667
